SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P07,S33,28825539587,1,P,2호는 여드름 흉터나 빨간 여드름 가리는데 사용하고 1호는 애교살 쓰려고 주문했어요,예상대로 아주 예쁜 애겻살을 만들 수 있게 되어 정말 좋네요,써서 그런지 생각보다 무르게 자극적이지 않게 발색된다고 생각했어요,생각보다 잘 나오고 부드럽고 너무 좋아요,어두운색도 하나더사려구요,,,,,
N,P07,S33,28825539587,0,N,애교살,커버,생각보다,지속력,산건데,3.3,2.79,1.85,1.63,1.56
N,P07,S33,28825539587,1,N,애교살에 딱이에요,색상때문에 고민을 그리 하다가 밝은거로 시켜봤는데 눈에만 쓸거라 그렇게 밝진 않네요,밑트임에 씁니당애굣살에는 별로인거같네요,1호 3호 두개 샀는데 3호는 쌩얼에 쓰려고 샀어요,옅은 잡티커버 가능이영,,,,,
N,P07,S01,9618386993,0,P,커버,촉촉,만족,좋습니다,스와니코코,5.57,5.05,3.12,2.78,2.56
N,P07,S01,9618386993,1,P,좋아요,아직 사용전이에요,순하고 촉촉해서 건조하고 예민한 피부에 좋네요,꾸준히 사용하는 제품이예요,촉촉하면서도 커버력 좋고 다크닝도 없어서 정말 만족합니다,,,,,
N,P07,S01,9618386993,0,N,커버,좋아,촉촉,생각보다,피부가,3.77,2.81,2.29,2.1,2.08
N,P07,S01,9618386993,1,N,항상 믿고 구입하는 제품입니다,배송은 빨리 보내주셨으나 택배기사님 실수로 택배 분실받아보지 못했네요,잘 사용하겠습니다서비스로 주신 팩도 잘 쓸게요감사합니다,조심주의 촉촉하고 들뜨지 않아 좋은데 커버력은 좀 아쉬워요,제 피부가안좋아서그런것도같고  스킨과로션도스와니꺼쓰는데 정말좋아요,,,,,
N,P08,S35,8439983476,0,P,좋습니다,재구매,만족,시원,있어요,7.26,5.63,5.59,5.26,4.94
N,P08,S35,8439983476,1,P,이거없으면 세척못해요,시원한 느낌 주는 여성청결를 찾았는데 여기 있었네요,구매해보는데 제품력이 좋아서 믿고 주문해봤습니다,비싼게 단점이에요,좋습니다,,,,,
N,P08,S35,8439983476,0,N,순하고,가격이,포블랑시,다른거,개운,2.43,2.4,2.14,1.89,1.71
N,P08,S35,8439983476,1,N,거품잘나고순해요,파스처럼 화한느낌이에요,이만한게 없어요쓰다 안쓰면 이찝찜함을 어찌 하리,비싼게 흠이긴하지만 비싸도 비싼값하니까 앞으로 쪽 사용해야겠죠,솔직히 별로 안믿는 마음으로 샀지만 딱 한 번 씻었는데 바로 냉 줄어드네요,,,,,
N,P07,S01,83353015046,0,P,발림성,,,,,1.37,,,,
N,P07,S01,83353015046,1,P,발림성도 괜찮아요,,,,,,,,,
N,P07,S01,83353015046,1,N,부모님 선물로 해드렷는데 마음에 들어하셔요,배송만족 촉촉합니다,번들번들 해서,좋은지 아직은쟌모르겧어요,주름이  마니 조아졌어요    기미도 조금 옅어진거 같구   촉촉하니 조아요,,,,,
N,P07,S01,82328189718,0,P,만족합니다,커버,발림성,마스크에,감사합니다,4.71,4.16,3.48,2.59,1.97
N,P07,S01,82328189718,1,P,마스크에 조금 덜 묻어나오면 좋겠네요,가볍게 바를수 있어서 좋습니다,색상은 제 피부가 타 브랜드 23호와 21호 중간인데  이 제품 후기에 색이 살짝 어두운 듯 해서 21호로 주문했어요,발림성 커버력 톤업 너무 잘되고 유지도 잘되요 다만 시간 지날수록 모공끼임은 있네요,요즘처럼 마스크 쓰고 다닐때 가볍게 바르면 피부표현도 자연스럽고 예쁘게 표현 되어서 넘 만족하면서  잘 쓰고있어요,,,,,
N,P07,S01,82328189718,0,N,생각보다,좋은데,커버,발림성은,마스크에,3.64,3.35,2.01,1.73,1.48
N,P07,S01,82328189718,1,N,발림성은 그냥져냥 커버도 별로썬크림 대용으로 마스크 묻어짜증,용량을 생각지도않고 주문을 했네요,톤업도 되고 발림성도 좋아요,생각보다 별루인듯 하네요,발림성은 좋은데 색이 좀 탁하다는 느낌이 드네요,,,,,
N,P07,S01,82249824129,0,P,좋아,,,,,1.37,,,,
N,P07,S01,82249824129,1,P,전 늘 맍족하며 쓰건 제품이라 이렇게 살 수 있을때 쟁이고 싶네요,BEST원래 쓰던 제품인데 넘 저렴하게 구매했습니다,지속력이 아주 좋다고는 할수 없지만 화사하게 만들어줘서 다른거 쓰기가 어렵네요,BEST아직 개봉은 못했지만 배송도 빨랐고 상태도 깨끗하게 와서 만족합니다,배송도 생각보다 빠르고 상품도 좋아요,,,,,
N,P07,S01,82249824129,1,N,조금씩 바르니깐 뜨지도 않고 화사해져보여요,BEST샘플써보고 주문했습니다 두개  주문에 샘플하나 없었던게  조금 아쉽네요,피부가 맑아보입니다 커버력이 조금 아쉽네요,,,,,,,
N,P07,S01,82401314153,0,P,피부에,사용하,밀착,,,1.65,1.14,0.54,,
N,P07,S01,82401314153,1,P,국내에선 살수없는 30호 딱 제 피부에 밀착되고 컬러도 딱인 화장한듯 언한듯 피부를 정돈해주는배송도 빨랐고 넣어주신 샘플과 간식도 넘 감사했어요,너무좋네요,오래동안 사용하던 제품입니다,잘 받았습니다 만족해요,잘 사용하겠습니다,,,,,
N,P07,S01,82401314153,1,N,애정하는거예요 하나더 사둘려구요,컬러도 너무 어둡네요무너짐됴 아주 별로,,,,,,,,
N,P08,S35,14327928128,0,P,향도,좋습니다,만족,순하고,향이,9.93,5.91,5.51,5.42,4.44
N,P08,S35,14327928128,1,P,향좋구 양도믾고 아기랑같이써용,포장도 꼼꼼하게 해주십니다,배송빠르고좋아요,두개째 구매에요,순하고,,,,,
N,P08,S35,14327928128,0,N,순하고,향도,거품,피부가,있어요,5.82,3.74,2.97,1.91,1.75
N,P08,S35,14327928128,1,N,임신했을때부터 사용해서 아기랑 같이 사용하는 제품이에요,이 샴푸로는오랫동안 감지 않는다고 해서 머리가 떡이지지도 않고매일 감는다고 해서 건조해지지고 않는다뭐라 설명이 안됨간지럽지도 않음그래서 돈 없는데 비싸도 늘 구매함,아기에게 순해요,순하고 좋아서가격이 갑자기 좀 오른듯해서 씁쓸했어요,기대를 많이했나 그냥 그렇네요,,,,,
N,P09,S17,22356331129,0,P,바르기,편하고,좋습니다,끈적,만족,5.99,5.92,5.6,4.81,4.07
N,P09,S17,22356331129,1,P,끈적이지 않고 좋아요,빠른 배송 높은 퀄리티 착한가격 재구매 강추합니다,너무 마음에 들어요,선크림 말고 선스틱은 처음,첨음 새제품 사용시 선크림 가루가 얼굴에 묻어요조금 쓰면 괜찮습니다,,,,,
N,P09,S17,22356331129,0,N,발림성이,끈적,없어요,편하고,매년,2.26,2.08,1.87,1.41,1.16
N,P09,S17,22356331129,1,N,내구성도 좋아보이고 이전에 사용하던 파란선스틱보다 용량도 큽니다,다만조금아쉬움점은 덧바를때 눈시림이 좀있더군 그리고 아무래선스틱제품 모두에 해당되는거같지만 액체가아닌 고체형이다,3년째 사용합니다,싸게 잘샀어요,매번 이것만 씁니다,,,,,
N,P07,S01,11053484957,0,P,섞어,파데랑,파운데이션이랑,에르보리앙,발림성,9.74,6.17,4.91,3.06,3.04
N,P07,S01,11053484957,1,P,너무 좋아서 큰 용량 구매하고싶은데 솔드아웃이네용 슬퍼서 얼른 돈 벌어서 여러개 쟁이러 와야게써영,파데랑 섞어쓰기 좋아요,제가 써본 비비중에 제일 맘에들어요,지속력도 좋구 다만 용량이 너무 작아서 놀랬어요,그렇다고 어두운것도 아니예요,,,,,
N,P07,S01,11053484957,0,N,색이,파데랑,어두,촉촉,섞어서,2.84,2.45,1.93,1.68,1.59
N,P07,S01,11053484957,1,N,피부톤별 다른 제품이라 다른 제품도 사용해 보고 싶네요,반짝거려요,메컵유투버 영상보고 구매했는데 저한테찰떡입니다촉촉하면서도 지속력 괜찮아요부드럽게 발리고 적당한 커버력에 속건조도 잡아주고 민감한 트라블피부인데 뭐 나지도 않아 좋네요,이거 바르고 오히려 피부좋아진 느낌   심한 건성이라 파운데이션 지양하는 편인데 이 제품은 촉촉한데 피부결을 예쁘게 보이게 해주는 것 같아요,유튜버 혜림쌤 추천영상보고 홀리듯 구매햇는데 아직 제대로 사용은 안해봤지만 손등에 살짝발라봐두 엄청 부드럽게잘발리구 촉촉하네요,,,,,
N,P07,S01,11107769544,0,P,만족,비비,생각보다,좋습니다,알렉스,4.8,4.23,3.19,3.18,3.1
N,P07,S01,11107769544,1,P,써보는데 색깔이 진할줄 알았는데  자꾸 두드리니 피부에도잘맞고  생각보다 양이 많이 들지만 피부 지속력이라던가 촉촉함이 오래가네요,배송은 늦었지만 좋아요,너무너무 좋아요,듣던데로 좋은것 같아요생얼인듯 아닌듯 자연스럽게 발리는 비비라 좋네요,늘 이것만 써요,,,,,
N,P07,S01,11107769544,0,N,생각보다,비비,바르면,구매했어요,사용하던,2.45,2.45,1.78,1.57,1.12
N,P07,S01,11107769544,1,N,제 실수로 로얄비비 시킨다는 것이 허벌비비 시켰네요,두꺼운화장 싫어서 구매했어요,배송도 생각보다 빨랏고 향이 엄마회장품냄새나네요,남편 비비용으로 샀어요,다만 그래서 커버력과 지속력은 좀 떨어지는 느낌,,,,,
N,P07,S01,12804585983,0,P,비비,이지함,커버력도,수분,만족,4.55,3.66,3.06,2.82,2.81
N,P07,S01,12804585983,1,P,다른제품 구매했을때 샘플 파우치로 몇개받아써보고 샘플이 줄어드는게 어찌나 아쉽던지요리뉴얼되면 꼭 사야지 맘먹고있던제품이었습니다,리커버리밤으로 아주 오래전부터 써오던거에용 지속력도 좋고 발림성도 좋고 여름겨울 모두 쓰기 좋아요,좋아요,하얀변인데  피부톤도 맞고 커버력도 좋아요,피부건조한편인데 이제품은 각질도 안들뜨고 자극없이 좋아요,,,,,
N,P07,S01,12804585983,0,N,커버력,이지함,트러블,발림성,사용하,2.25,1.7,1.25,1.16,1.14
N,P07,S01,12804585983,1,N,커버력은 파데에 비해서 떨어지지만 순하게 커버해주는것 같아요너무 두껍게 커버되지 않고 적당히 커버되서 갑갑하거나 하얗게 뜨는 느낌이 없습니다,커버력은 좋은데 쓸 때마다 트러블이 자꾸 올라와요,달라붙는 밀착력,믿고 쓰는 이지함제품 꼭 써보석요 후회안합니다,이제품만 5년 넘게 사용중인데 재구매 하려 했더니 판매중단 이여서 충격이였는데 리뉴얼중이였던  다행이에요,,,,,
N,P09,S22,11415677047,0,P,좋습니다,만족,발림성,백탁,순해서,9.52,6.36,4.12,3.93,3.59
N,P09,S22,11415677047,1,P,촉촉하고 바르면 얼굴에 생기가 도는 것 같아요,좋을거같아요,항상 쓰는거라 좋아요,앞으로 선크림은 이것만 쓸 거 같아요,친구 얼굴탄거 웃겨서 선물했어요,,,,,
N,P09,S22,11415677047,0,N,순하고,발림성,백탁,가격,있어요,5.67,2.1,1.62,1.61,1.54
N,P09,S22,11415677047,1,N,두어번 바르고 안쓰는중 아니 못수부진데 너어어무 뻑뻑해요,백탁도 심하지 않고 성분도 좋은듯 해서 온가족 더써요 쟁여났다가,백탁현상은 없는데 바르고나면 피부가 따끔거려요,좋아요,악건성이신분들한테는 안맞을 것 같아요,,,,,
N,P07,S01,15005179773,0,P,만족합니다,저렴하게,감사합니다,좋습니다,커버,3.56,2.52,2.36,2.27,2.26
N,P07,S01,15005179773,1,P,얼굴 광나는 거 싫어하는데 이 제품은 바를땐 부드럽고 바르고나서 보송해요,두번째 구매예요,금방 기름지는 편이라 파우더처리 해주시면 좋은데 원래 피부가 까만편인데 톤보정으로  이용하시려면 적합하지 않아요,모공 채워지는 부분은 만족하는데 커버력은 좀 낮은 편이에요,주변에서 안팔아서 제일 좋은 가격으로 구매했습니다,,,,,
N,P07,S01,15005179773,0,N,좋아,커버력,모공,,,1.43,1.12,0.89,,
N,P07,S01,15005179773,1,N,다른걸로 갈아타려했는데 안되네영 싸게 잘 샀어요,몇년째 쓰는 BB 커버력은 중간이상은되고 모공커버가 다른 제품에 비해 괜찮은편 모공막는 성분이 포함된게조금 아쉬운데 나머지 성분은 나쁘지 않음편 가격이 사악한데 저렴하게 사서 만족해요,모공커버의 신입니다,그래도 피부톤 환하게 해줘서 가볍게 바르고 다니기 좋아요,빠른바송 감사합니다,,,,,
N,P07,S01,13766859092,0,P,커버력,비비,만족,좋습니다,오르자드,6.0,5.86,5.68,5.19,3.82
N,P07,S01,13766859092,1,P,넘 촉촉하고 좋어요,전에쓰다가 안나와서 다른거갈아탔었는데 다시돌아오게만드네요,비비 엄청 대박좋아요,다만 좀 예전 혜리비비 때보단 아주 약간 건조한 느낌이었어요,잘쓰겠습니다,,,,,
N,P07,S01,13766859092,0,N,비비,오르자드,아쉽네요,커버력이,건조해서,2.99,2.7,1.92,1.83,1.4
N,P07,S01,13766859092,1,N,쌩얼일때 가볍게 발라주면 넘 좋구 파데에섞어쓰면 얇고 지속력짱짱이에요,전에 쓰던건 노란색 튜브형이었는데 발림도 좋고 촉촉했던거에 비하면 이건 좀 많이 매트한거같아요,사은품으로 주신 스킨은 얼굴에 트러블 나요,예전에 쓰던것과 같다고해서 구매했고요완전같은지는 잘 모르겠어요,전부터 계속 사용하다가 다른제품으로 옮겼다가 후회하고 다시 왔어요,,,,,
N,P07,S01,13829495628,0,P,만족,저렴하게,가볍게,좋습니다,바닐라코,5.41,4.75,4.06,3.86,3.62
N,P07,S01,13829495628,1,P,샘플도 많이왔어요,이벤트때 사서 그런지 샘플도 많이 주시고 많이 파세요,항상 잘쓰고있어요,계속 쓰는 제품입니다,항상 쓰던 제품입니다,,,,,
N,P07,S01,13829495628,0,N,마스크에,배송이,커버,바닐라코,바르고,2.96,1.87,1.72,1.43,1.27
N,P07,S01,13829495628,1,N,만족합니다,저한텐 안맞네요,그것도 모르고 그래서 인터넷으로 주문하려고 바닐라코 공식 홈페이지에 회원가입을 엄청 시도 했는데 에러가 계속 나서 회원가입을 결국 못했네요,역시 믿고사는 바닐라코 짱이지만 역시 크림을 짜는 부분이 어쩔땐 잘나오는데 어쩔땐 잘안나오고 펌프형식보단 튜브형식으로 리뉴얼되면 더 좋을거같아요,배송 빠르고 판매자도 너무 착해요,,,,,
N,P07,S01,13827547577,0,P,만족합니다,배송도,좋습니다,촉촉하고,가격,3.8,3.41,2.61,2.27,2.17
N,P07,S01,13827547577,1,P,선물로사줬어요,가격도 저렴하고 배송도빠르게 잘 샀네요,커버력은 약한데 물광피부가 연출되어 만족합니다,항상쓰는 제품이에요,촉촉한 피부로 만들어주고화사함이 더해져 만족스러운 메이크업을 할수있어요,,,,,
N,P07,S01,13827547577,0,N,커버,촉촉,,,,1.58,1.0,,,
N,P07,S01,13827547577,1,N,개기름빨리올라오네요,촉촉하고들뜸이없어서오랫동안쓰고있어요,얇게 피부게 말착되서 너무 좋아요,처음사시는분들은 당연히 테스트 해보시구 사시겟지만 제 으느낌  색상은 이쁜데 지속력은 짱짧아용,너무너무 좋아요,,,,,
N,P09,S22,27212153522,0,P,좋습니다,만족,톤업,있어요,저렴하게,6.9,5.11,4.71,3.8,3.69
N,P09,S22,27212153522,1,P,깔끔하게 배송되었어요,좋습니다,자연스럽게 피부연출이 되어서 좋아요매일매일 바르고 있어요보송보송하게 마무리 되어서 그 위에 파운데이션을 발라도 밀리는 감에 크게 없어서 편하게 자주 쓰고 있습니다,닥터지 브라이트닝 썬크림 아주좋아요,저렴하게 잘샀어요,,,,,
N,P09,S22,27212153522,0,N,톤업,생각보다,발림성,넉넉,건조,2.1,1.74,1.04,1.0,0.95
N,P09,S22,27212153522,1,N,좀밀리네요,만족합니다,제 피부하고는 안맞는거 같아요,당황해서 찾아보니 저 말고도 많은 사람들이 헷갈려 하는것 같던데 상세페이지에서 그렇게 애매하게 기재 해놓으면 어떻게 하나요,좋아서 계속쓰고있는데 조금 아쉬운점은 좀 건조해요,,,,,
N,P12,S32,17501982616,0,P,머리결이,머릿결이,향도,재구매,만족,12.25,11.81,6.28,5.44,4.98
N,P12,S32,17501982616,1,P,곱슬이라 파마를 했어도 좀 지저분한데이거 써보니 차분하게 컬만 잘 사네요,긴가민가해서 한통 쓰고 다른제품쓰다가 또 다시 주문했어요,지인들한테도 마구알려주고있답니다,잦은뿌리 염색으로 많이 상해있고 원래 제머리결이 윤기있는 머리가 아니고 푸석한 머리인데 한번사용후 일단은 조금 차분하고 부드러운것 같아요,엄청난 손상몬데 하고나면 정말 부드러워져요,,,,,
N,P12,S32,17501982616,0,N,머리결이,좋아,물미역,머릿결이,효과는,8.58,3.95,3.56,3.06,2.72
N,P12,S32,17501982616,1,N,과대광고인듯 전혀 머리결 좋아졌는지 못느끼겠음재구매의사 전혀없음,항상 쓰는 제품입니다,하라는데로 했는데 달라지는 건 전혀 혹해서 기존에 쓰던 거 남아있는데도 산 건데요,아직 두번밖에 안써봐서 드라마틱한 효과는 모르겠네요,만족도는 좋은데 딱 한가지 아쉬운 점이 있어요,,,,,
